repo_name,pr_number,num_files_changed,lines_added,lines_removed,review_time_in_hours,pr_description_length,num_comments,num_participants,pr_status
tailwindlabs/tailwindcss,14557,23,504,86,24.438333333333333,2529,0,3,merged
tailwindlabs/tailwindcss,14556,9,129,5,4.4,591,3,2,merged
tailwindlabs/tailwindcss,14553,7,95,8,2.9233333333333333,674,0,3,merged
tailwindlabs/tailwindcss,14542,2,10,10,5.838055555555556,1612,0,2,merged
tailwindlabs/tailwindcss,14541,2,30,30,13.498055555555556,1589,1,2,merged
tailwindlabs/tailwindcss,14536,6,260,21,72.74277777777777,2224,1,3,merged
tailwindlabs/tailwindcss,14531,1,1,9,14.535,12,1,2,merged
tailwindlabs/tailwindcss,14530,2,8,17,3.317222222222222,403,1,2,merged
animate-css/animate.css,1699,1,1,1,2967.630833333333,10,0,2,merged
animate-css/animate.css,1697,1,3006,1145,3256.9669444444444,189,0,2,closed
animate-css/animate.css,1681,1,1,1,5929.875,0,0,3,merged
animate-css/animate.css,1680,1,2,2,6207.036944444444,183,0,2,closed
animate-css/animate.css,1623,1,2,0,74.98472222222222,0,0,2,closed
animate-css/animate.css,1606,1,1,1,13663.52638888889,44,1,2,closed
animate-css/animate.css,1573,1,3,3,6.078611111111111,5083,0,2,merged
animate-css/animate.css,1562,1,3,3,867.7077777777778,3630,0,2,merged
animate-css/animate.css,1558,2,5,5,1027.628888888889,6281,0,2,merged
animate-css/animate.css,1538,2,12,12,1723.671111111111,6783,0,2,merged
animate-css/animate.css,1509,4,110,50,761.5263888888888,134,0,2,merged
animate-css/animate.css,1508,8,823,709,808.5486111111111,112,2,2,merged
animate-css/animate.css,1486,6,12,12,68.835,157,0,2,merged
animate-css/animate.css,1485,2,2,2,68.96111111111111,74,0,2,merged
animate-css/animate.css,1473,1,1,1,1649.1238888888888,0,0,2,closed
animate-css/animate.css,1463,1,1,1,42.81333333333333,362,0,2,merged
animate-css/animate.css,1374,10,23,19,86.91055555555556,66,2,2,merged
animate-css/animate.css,1355,2,34,22,149.4986111111111,2411,3,2,merged
animate-css/animate.css,1328,2,81,9,68.86722222222222,2202,1,2,merged
animate-css/animate.css,1322,1,14,0,23391.408333333333,221,5,5,closed
animate-css/animate.css,1318,2,7,2,255.98055555555555,85,3,2,closed
animate-css/animate.css,1317,2,7,2,256.15694444444443,36,2,2,merged
animate-css/animate.css,1315,1,4,4,277.09527777777777,76,0,2,merged
animate-css/animate.css,1301,1,2,2,309.52472222222224,34,0,2,merged
animate-css/animate.css,1300,1,1,1,309.5413888888889,33,0,2,merged
gothinkster/realworld,1519,21,143,173,1.168611111111111,182,3,3,merged
gothinkster/realworld,1384,1,5,5,1139.6880555555556,1006,4,2,merged
gothinkster/realworld,1382,1,2,2,24.791944444444443,879,3,2,merged
gothinkster/realworld,778,1,1,1,1.0830555555555557,884,1,2,merged
gothinkster/realworld,776,1,4,0,13.4275,976,1,2,merged
gothinkster/realworld,767,1,3,3,20.299444444444443,822,1,2,merged
gothinkster/realworld,766,1,19,0,105.89416666666666,1001,1,2,merged
gothinkster/realworld,753,3,8,8,48.781666666666666,867,1,2,merged
gothinkster/realworld,745,1,2244,2180,135.37194444444444,822,4,2,merged
gothinkster/realworld,744,1,3,3,16.663055555555555,846,1,2,merged
gothinkster/realworld,687,1,142,160,2256.788888888889,746,0,2,merged
gothinkster/realworld,685,1,1,1,196.33277777777778,1235,1,2,merged
gothinkster/realworld,678,1,64,0,101.74583333333334,184,1,2,merged
gothinkster/realworld,667,4,317,2,710.0155555555556,64,0,2,merged
gothinkster/realworld,623,1,70,34,617.7627777777777,86,4,2,closed
gothinkster/realworld,618,1,3,0,40.89,284,4,4,merged
gothinkster/realworld,617,1,4,2,1217.9327777777778,55,2,2,closed
gothinkster/realworld,609,1,1,4,1.5363888888888888,74,1,2,merged
gothinkster/realworld,608,1,3,0,24.95777777777778,84,0,2,merged
gothinkster/realworld,553,1,1,1,3423.7658333333334,80,0,3,merged
gothinkster/realworld,533,1,1,1,4531.902222222222,96,0,2,merged
gothinkster/realworld,528,1,3,0,5547.268611111111,67,2,2,closed
gothinkster/realworld,516,1,1,1,5782.629444444445,0,0,2,closed
gothinkster/realworld,510,1,0,3,5921.7491666666665,230,1,3,merged
gothinkster/realworld,488,1,3,0,1012.3466666666667,0,0,2,merged
florinpop17/app-ideas,523,1,1,1,9087.738333333333,36,1,2,closed
florinpop17/app-ideas,508,116,22731,12,12673.110277777778,823,1,2,closed
florinpop17/app-ideas,498,1,24,0,24331.46888888889,68,1,2,closed
florinpop17/app-ideas,391,1,0,1,12540.804444444444,0,0,2,closed
florinpop17/app-ideas,382,2,32,0,20109.119444444445,0,4,2,closed
florinpop17/app-ideas,265,2,24,0,23215.053333333333,0,1,2,closed
florinpop17/app-ideas,220,2,3,1,18476.34138888889,67,0,1,closed
florinpop17/app-ideas,206,1,1,1,2568.3341666666665,41,0,1,closed
florinpop17/app-ideas,137,1,1,0,128.74277777777777,0,1,2,closed
florinpop17/app-ideas,136,1,33,0,131.26805555555555,0,2,1,closed
florinpop17/app-ideas,101,1,1,0,73.24666666666667,37,4,2,merged
florinpop17/app-ideas,86,1,5,5,205.1038888888889,0,1,2,merged
florinpop17/app-ideas,85,1,1,0,15.960555555555555,44,1,2,merged
florinpop17/app-ideas,83,5,9,9,11.056111111111111,50,1,2,merged
florinpop17/app-ideas,80,1,1,1,37.693888888888885,96,1,2,merged
florinpop17/app-ideas,79,2,69,0,1.2502777777777778,69,0,2,merged
florinpop17/app-ideas,76,2,95,0,11.544166666666667,32,0,2,merged
florinpop17/app-ideas,75,2,88,0,2.582222222222222,67,1,2,merged
florinpop17/app-ideas,74,2,201,0,36.885555555555555,152,0,2,merged
florinpop17/app-ideas,73,2,123,0,18.27722222222222,75,0,2,merged
florinpop17/app-ideas,72,2,63,0,36.139722222222225,74,0,2,merged
florinpop17/app-ideas,71,28,37,37,39.559444444444445,0,1,2,merged
florinpop17/app-ideas,70,2,72,1,49.96611111111111,76,0,2,merged
florinpop17/app-ideas,69,2,66,0,22.19361111111111,59,0,2,merged
florinpop17/app-ideas,68,1,2,1,61.94861111111111,77,7,2,merged
django/django,18657,12,23,19,25.120277777777776,12,3,4,merged
django/django,18656,3,67,0,22.49861111111111,1415,2,3,merged
django/django,18654,1,5,4,1.1405555555555555,438,0,2,merged
django/django,18650,1,1,0,2.1525,802,0,2,closed
django/django,18648,1,2,2,2.419722222222222,0,0,3,merged
django/django,18647,87,1903,938,98.51444444444445,98,4,2,merged
django/django,18643,1,35,37,2.9494444444444445,730,2,2,merged
django/django,18641,2,0,13,133.41027777777776,915,0,3,merged
django/django,18635,1,2,1,233.50472222222223,788,1,2,closed
django/django,18634,2,2,4,233.97333333333333,637,0,3,merged
django/django,18629,6,3,6,77.1625,979,2,4,merged
django/django,18618,1,10,10,10.938611111111111,111,1,3,merged
django/django,18615,1,1,1,14.761388888888888,808,2,2,closed
django/django,18613,2,17,1,333.8352777777778,711,2,3,merged
django/django,18611,3,23,2,1.3477777777777777,3498,1,2,closed
django/django,18610,1,8,8,258.7477777777778,1149,2,2,merged
django/django,18608,1,9,9,35.22805555555556,987,2,2,closed
django/django,18607,1,6,3,68.16777777777777,122,0,3,merged
django/django,18604,1,3,0,7.286388888888889,532,1,2,closed
django/django,18600,3,6,7,2.7069444444444444,767,0,2,merged
django/django,18592,2,48,0,42.69277777777778,519,0,2,merged
django/django,18591,1,4,2,45.2425,288,5,4,merged
django/django,18590,2,30,2,28.043055555555554,565,0,2,merged
django/django,18587,1,0,1,1.8872222222222221,196,0,2,merged
django/django,18586,1,4,4,24.069166666666668,71,0,2,merged
nvm-sh/nvm,3441,2,25,4,22.665555555555557,1291,5,2,merged
nvm-sh/nvm,3426,1,98,34,197.82972222222222,247,0,2,closed
nvm-sh/nvm,3394,1,11,11,28.406666666666666,777,3,2,merged
nvm-sh/nvm,3380,5,47,9,846.7083333333334,68,0,3,merged
nvm-sh/nvm,3350,1,1,0,1828.0961111111112,0,0,2,closed
nvm-sh/nvm,3299,8,31,26,24.558333333333334,128,4,2,merged
nvm-sh/nvm,3295,1,1,1,2.8280555555555558,12,0,2,merged
nvm-sh/nvm,3286,1,4,2,269.7913888888889,61,0,3,merged
nvm-sh/nvm,3281,1,0,2,48.68361111111111,330,2,2,closed
nvm-sh/nvm,3267,1,2,0,61.32194444444445,35,0,2,merged
nvm-sh/nvm,3246,1,2,2,20.47111111111111,170,3,3,closed
nvm-sh/nvm,3242,1,10,10,97.81055555555555,62,1,2,merged
nvm-sh/nvm,3230,1,6,6,539.1875,272,1,2,merged
nvm-sh/nvm,3222,1,6,6,1009.3047222222223,601,0,2,merged
nvm-sh/nvm,3221,1,14,1,1.5538888888888889,399,1,2,merged
nvm-sh/nvm,3217,1,0,0,14.262222222222222,25,1,2,merged
nvm-sh/nvm,3215,1,1,1,93.95083333333334,65,0,2,merged
nvm-sh/nvm,3212,3,139,3,772.3361111111111,110,33,3,merged
nvm-sh/nvm,3199,1,0,3,16.775277777777777,3316,0,2,merged
nvm-sh/nvm,3195,1,1,1,8.620555555555555,168,2,2,merged
nvm-sh/nvm,3168,1,1,1,4.516944444444444,0,8,2,closed
nvm-sh/nvm,3155,1,4,0,1.5727777777777778,0,0,1,closed
nvm-sh/nvm,3151,1,3,1,685.9391666666667,1098,3,2,merged
nvm-sh/nvm,3145,2,8,1,1095.318611111111,53,4,2,merged
nvm-sh/nvm,3140,1,1,1,43.01,4188,5,2,closed
bitcoin/bitcoin,31058,1,1,2,17.648333333333333,812,2,3,merged
bitcoin/bitcoin,31056,1,1,1,5.704166666666667,206,1,2,merged
bitcoin/bitcoin,31051,1,0,1,22.791666666666668,810,3,2,merged
bitcoin/bitcoin,31045,2,3,4,28.093611111111112,294,4,2,merged
bitcoin/bitcoin,31038,1,1,1,64.37972222222223,1128,1,3,merged
bitcoin/bitcoin,31035,1,371,0,15.833333333333334,41,2,2,merged
bitcoin/bitcoin,31034,1,108,96,15.852222222222222,149,1,3,merged
bitcoin/bitcoin,31026,1,1,1,95.64416666666666,1080,8,8,merged
bitcoin/bitcoin,31025,1,147,76,2.996111111111111,382,1,2,closed
bitcoin/bitcoin,31018,1,7,4,144.865,379,1,3,merged
bitcoin/bitcoin,31016,1,1,0,12.051388888888889,499,3,3,merged
bitcoin/bitcoin,31013,1,3,0,164.5536111111111,561,4,3,merged
bitcoin/bitcoin,31011,9,17,14,33.325,418,7,5,merged
bitcoin/bitcoin,31010,2,13,13,140.14638888888888,141,6,2,merged
bitcoin/bitcoin,31008,1,1,0,166.95222222222222,1069,3,4,merged
bitcoin/bitcoin,31007,2,5,2,22.460555555555555,92,4,4,merged
bitcoin/bitcoin,30999,2,123,103,37.35888888888889,310,2,2,closed
bitcoin/bitcoin,30993,1,11,0,129.99972222222223,0,1,4,closed
bitcoin/bitcoin,30989,1,0,2,72.17472222222223,5128,2,3,merged
bitcoin/bitcoin,30984,4,15,4,17.81222222222222,604,7,2,closed
bitcoin/bitcoin,30982,1,7,0,169.43083333333334,471,19,7,merged
bitcoin/bitcoin,30981,1,1,0,1.3586111111111112,224,3,3,merged
bitcoin/bitcoin,30980,1,7,7,155.33305555555555,328,4,6,merged
bitcoin/bitcoin,30979,1,2,2,19.00777777777778,220,2,3,merged
bitcoin/bitcoin,30974,1,6,8,23.640555555555554,236,3,2,merged
sveltejs/svelte,13529,1,4,0,1.3388888888888888,42,1,2,merged
sveltejs/svelte,13527,5,75,3,4.399166666666667,53,1,2,merged
sveltejs/svelte,13515,3,35,1,19.89472222222222,1214,1,2,merged
sveltejs/svelte,13504,13,165,14,16.45388888888889,1474,2,2,merged
sveltejs/svelte,13502,2,18,41,67.95805555555556,1252,4,2,merged
sveltejs/svelte,13500,5,418,39,5.450555555555556,821,1,2,merged
sveltejs/svelte,13497,4,33,2,106.5425,1642,0,2,merged
sveltejs/svelte,13492,11,73,4,6.376111111111111,53,1,3,merged
sveltejs/svelte,13489,2,6,0,17.536666666666665,1144,1,2,merged
sveltejs/svelte,13484,4,14,2,22.1025,1008,1,2,merged
sveltejs/svelte,13480,4,22,1,27.759444444444444,1009,1,2,merged
sveltejs/svelte,13479,4,25,0,28.57638888888889,1008,1,2,merged
sveltejs/svelte,13473,4,186,13,38.193888888888885,1008,1,2,merged
sveltejs/svelte,13468,10,141,21,63.35527777777778,1396,1,2,merged
sveltejs/svelte,13461,4,255,11,75.26527777777778,1156,1,2,merged
sveltejs/svelte,13456,7,85,1,62.84027777777778,1374,1,3,merged
sveltejs/svelte,13445,4,53,8,72.0625,633,1,2,merged
sveltejs/svelte,13443,1,103,0,59.103611111111114,32,4,3,merged
sveltejs/svelte,13440,9,65,8,87.11694444444444,715,2,2,merged
sveltejs/svelte,13437,7,356,4,16.39,1241,2,2,merged
sveltejs/svelte,13435,8,36,3,218.0738888888889,1494,8,2,merged
sveltejs/svelte,13427,12,79,41,122.12666666666667,1684,5,2,merged
sveltejs/svelte,13425,12,30,194,1.6208333333333333,362,2,2,merged
sveltejs/svelte,13424,3,38,54,28.560555555555556,1818,1,2,merged
sveltejs/svelte,13411,3,13,0,9.342777777777778,692,1,2,merged
laravel/laravel,6460,1,5,0,18.16861111111111,451,3,2,closed
laravel/laravel,6453,1,1,0,20.100833333333334,580,4,2,merged
laravel/laravel,6451,3,24,1,115.89166666666667,791,44,6,closed
laravel/laravel,6439,3,1,6,12.932222222222222,599,7,2,closed
laravel/laravel,6436,1,13,0,15.4625,1042,3,2,closed
laravel/laravel,6385,1,1,1,1.6502777777777777,179,0,3,merged
laravel/laravel,6343,1,4,0,9.939444444444444,295,1,2,closed
laravel/laravel,6335,1,128,89,490.23083333333335,176,13,2,merged
laravel/laravel,6323,1,2,2,29.660833333333333,117,4,2,closed
laravel/laravel,6311,2,8,8,1.788888888888889,350,0,2,merged
laravel/laravel,6259,1,4,1,37.37916666666667,40,20,3,merged
laravel/laravel,6258,1,2,0,67.31111111111112,491,0,3,merged
laravel/laravel,6238,1,12,0,17.95861111111111,0,1,2,closed
laravel/laravel,6236,1,12,0,18.11,0,1,3,closed
laravel/laravel,6230,1,1,15,73.53888888888889,59,1,2,closed
laravel/laravel,6204,1,1,0,49.12027777777778,476,1,4,merged
laravel/laravel,6203,2,0,3,5.152777777777778,558,7,3,closed
laravel/laravel,6200,1,1,1,2.4675,86,5,2,closed
laravel/laravel,6180,1,1,1,38.60194444444444,247,2,2,closed
laravel/laravel,6172,26,63,378,504.43861111111113,4451,17,14,closed
laravel/laravel,6136,11,15,12,3.1991666666666667,28,1,2,closed
laravel/laravel,6122,1,1,1,11.4,241,0,2,merged
laravel/laravel,6112,1,4,0,6.748611111111111,120,0,2,merged
laravel/laravel,6090,1,2,1,2097.276388888889,222,5,2,merged
laravel/laravel,6075,1,1,1,19.767777777777777,637,8,2,closed
opencv/opencv,26267,1,2,0,1.0966666666666667,281,0,2,merged
opencv/opencv,26266,1,1,1,3.3097222222222222,1425,0,2,merged
opencv/opencv,26263,1,2,1,51.37027777777778,774,0,2,merged
opencv/opencv,26260,16,139,325,91.79861111111111,759,1,2,merged
opencv/opencv,26259,5,59,25,76.52194444444444,794,7,3,merged
opencv/opencv,26256,4,142,19,64.65472222222222,673,0,2,merged
opencv/opencv,26255,1,45,0,65.26833333333333,607,0,2,merged
opencv/opencv,26253,1,1,1,109.55027777777778,396,0,2,merged
opencv/opencv,26251,1,2,2,3.8938888888888887,786,0,2,merged
opencv/opencv,26236,1,5,1,5.165277777777778,1634,0,2,merged
opencv/opencv,26231,3,161,17,21.311666666666667,804,0,2,merged
opencv/opencv,26230,1,196,201,12.008333333333333,18,0,2,merged
opencv/opencv,26229,1,196,201,12.04111111111111,0,0,2,merged
opencv/opencv,26228,1,6,6,13.437222222222223,25,0,2,merged
opencv/opencv,26227,1,6,7,13.444166666666666,69,0,2,merged
opencv/opencv,26225,2,0,55,13.651111111111112,30,0,2,merged
opencv/opencv,26224,26,1438,1966,45.504444444444445,36,2,3,merged
opencv/opencv,26221,8,362,214,5.310833333333333,921,0,3,merged
opencv/opencv,26219,2,163,49,21.25,1120,0,3,merged
opencv/opencv,26190,1,5,1,2.8044444444444445,542,0,2,merged
opencv/opencv,26189,3,19,19,3.1133333333333333,133,0,2,merged
opencv/opencv,26187,2,78,18,310.315,755,1,2,merged
opencv/opencv,26186,2,30,1,19.32138888888889,804,0,2,merged
opencv/opencv,26177,2,5,2,8.26361111111111,833,0,2,merged
opencv/opencv,26170,185,9430,3583,72.0663888888889,697,1,2,merged
gin-gonic/gin,4048,3,134,0,443.53305555555556,813,5,2,merged
gin-gonic/gin,4047,2,23,0,76.10944444444445,639,2,2,merged
gin-gonic/gin,4020,1,2,2,1114.3333333333333,2411,2,2,merged
gin-gonic/gin,4013,2,22,20,133.85888888888888,3968,0,2,merged
gin-gonic/gin,4010,20,461,452,168.18305555555557,129,2,2,merged
gin-gonic/gin,4003,2,12,1,53.68833333333333,14,1,2,merged
gin-gonic/gin,3999,2,3,3,2016.0430555555556,8179,1,2,closed
gin-gonic/gin,3997,1,1,1,40.42527777777778,34,0,2,merged
gin-gonic/gin,3986,3,134,0,1867.6144444444444,314,8,2,merged
gin-gonic/gin,3975,1,4,11,65.3561111111111,102,1,2,merged
gin-gonic/gin,3971,2,98,0,161.01722222222222,904,6,2,merged
gin-gonic/gin,3969,2,44,1,79.29833333333333,2547,3,3,merged
gin-gonic/gin,3966,2,6,5,10.954444444444444,103,1,2,merged
gin-gonic/gin,3964,1,34,6,19.746111111111112,82,1,2,merged
gin-gonic/gin,3962,1,30,32,79.56583333333333,80,1,2,merged
gin-gonic/gin,3961,1,1,1,10.685,129,1,2,merged
gin-gonic/gin,3960,4,14,19,2.5955555555555554,449,4,2,merged
gin-gonic/gin,3957,8,16,98,2.34,464,1,2,merged
gin-gonic/gin,3955,1,1,1,8.258888888888889,79,1,2,merged
gin-gonic/gin,3945,1,2,2,121.0675,234,0,2,merged
gin-gonic/gin,3940,2,12,14,1.0797222222222222,5524,0,2,merged
gin-gonic/gin,3939,3,100,23,209.4575,346,4,2,merged
gin-gonic/gin,3933,4,184,0,280.8902777777778,2556,5,2,merged
gin-gonic/gin,3920,2,9,9,671.4472222222222,3885,3,4,closed
gin-gonic/gin,3917,1,6,0,72.43694444444445,92,1,2,merged
macrozheng/mall,400,41,3339,22,35769.2975,124,0,2,closed
tensorflow/models,11261,2,4,2,21.92361111111111,1600,0,2,merged
tensorflow/models,11236,1,2,0,73.24472222222222,116,0,2,merged
tensorflow/models,11191,1,821,0,4058.6691666666666,918,2,3,merged
tensorflow/models,11182,1,6,6,815.6213888888889,859,0,2,merged
tensorflow/models,11178,11,14,13,5197.552222222223,136,1,2,merged
tensorflow/models,11176,2,52,4,5200.636111111111,1807,0,2,closed
tensorflow/models,11174,1,51,0,9.663611111111111,794,0,2,merged
tensorflow/models,11171,1,37,0,23.267777777777777,790,0,2,merged
tensorflow/models,11170,1,11,0,21.98472222222222,791,0,3,merged
tensorflow/models,11160,1,3,0,46.3275,1009,2,2,closed
tensorflow/models,11156,0,0,0,4779.086388888889,1684,1,2,closed
tensorflow/models,11152,1,25,20,76.955,1157,1,2,merged
tensorflow/models,11149,1,1,1,95.06694444444445,17181,0,2,merged
tensorflow/models,11145,23,3703,0,184.45055555555555,1702,2,2,merged
tensorflow/models,11137,2,3,3,74.46083333333333,1752,0,2,merged
tensorflow/models,11126,3,4,4,344.1188888888889,1752,1,2,merged
tensorflow/models,11122,2,52,24,1689.4766666666667,1499,1,3,merged
tensorflow/models,11115,1,20,20,215.79416666666665,886,1,2,merged
tensorflow/models,11110,1,46,74,52.26638888888889,950,1,2,merged
tensorflow/models,11107,4,4,4,2390.29,1843,1,2,closed
tensorflow/models,11100,1,5,5,2653.282777777778,1790,1,2,closed
tensorflow/models,11094,1,2,2,1563.6797222222222,1843,0,2,merged
tensorflow/models,11080,1,0,2,2.2466666666666666,808,0,2,merged
tensorflow/models,11070,1,2,5,874.8641666666666,30,0,2,merged
tensorflow/models,11061,3,36,12,4.079444444444444,1480,1,2,merged
tonsky/FiraCode,1438,1,7,6,51.82222222222222,156,1,2,merged
tonsky/FiraCode,1387,30,401,69,89.98444444444445,4048,1,2,closed
tonsky/FiraCode,1366,14,56,56,18.010833333333334,737,1,1,merged
tonsky/FiraCode,1133,1,5,5,5964.476944444445,33,3,2,closed
tonsky/FiraCode,878,1,2,2,883.9719444444445,42,3,2,closed
tonsky/FiraCode,742,32,110,406,17.398055555555555,287,2,2,merged
tonsky/FiraCode,716,1,1,1,5945.42,220,8,2,closed
tonsky/FiraCode,518,1,19,13,94.22111111111111,60,5,2,closed
tonsky/FiraCode,497,1,2,2,16.124444444444446,165,1,2,merged
tonsky/FiraCode,374,1,25,0,9103.141666666666,8,22,3,merged
tonsky/FiraCode,363,1,2,0,16613.120833333334,0,3,2,closed
fastapi/fastapi,12298,1,156,0,207.89416666666668,0,2,3,merged
fastapi/fastapi,12297,1,103,6,136.46027777777778,0,2,3,merged
fastapi/fastapi,12278,1,1,1,162.1525,233,6,3,merged
fastapi/fastapi,12275,1,9,9,168.8788888888889,0,5,4,merged
fastapi/fastapi,12266,1,70,0,206.895,0,3,4,merged
fastapi/fastapi,12264,4,8,8,211.50833333333333,774,7,3,merged
fastapi/fastapi,12263,1,786,0,215.2811111111111,0,5,3,merged
fastapi/fastapi,12257,1,1,1,75.41583333333334,78,3,4,closed
fastapi/fastapi,12223,1,2,2,4.369722222222222,37,0,2,merged
fastapi/fastapi,12222,1,78,0,32.09916666666667,73,2,3,merged
fastapi/fastapi,12221,1,58,0,368.3952777777778,72,3,5,merged
fastapi/fastapi,12220,1,152,0,32.66722222222222,71,2,3,merged
fastapi/fastapi,12219,1,321,0,368.9838888888889,65,4,4,merged
fastapi/fastapi,12217,1,17,0,68.5475,58,3,3,merged
fastapi/fastapi,12215,1,62,0,380.3983333333333,65,5,5,merged
fastapi/fastapi,12210,1,169,0,62.84916666666667,61,6,4,merged
fastapi/fastapi,12200,1,298,0,149.1725,0,3,2,merged
fastapi/fastapi,12199,72,3253,45,94.25611111111111,82,5,2,merged
fastapi/fastapi,12195,1,192,0,56.534166666666664,0,2,3,merged
fastapi/fastapi,12175,1,134,0,75.88833333333334,35,4,4,merged
fastapi/fastapi,12170,1,28,84,87.19611111111111,0,2,3,merged
fastapi/fastapi,12169,1,0,2,7.014722222222222,127,3,2,merged
fastapi/fastapi,12165,1,115,0,53.96055555555556,60,2,4,merged
fastapi/fastapi,12164,1,249,0,54.24944444444444,58,3,4,merged
fastapi/fastapi,12163,1,844,0,54.906666666666666,62,3,4,merged
doocs/advanced-java,305,1,7,7,54.925,4366,0,2,merged
doocs/advanced-java,304,1,6,6,4.033888888888889,3009,1,2,merged
doocs/advanced-java,260,1,1,1,2.9516666666666667,83,0,2,merged
doocs/advanced-java,232,2,9,0,1.106111111111111,75,3,2,merged
doocs/advanced-java,223,3,45,0,18.32611111111111,12,3,2,merged
doocs/advanced-java,171,2,40,7,4.177222222222222,16,0,2,merged
doocs/advanced-java,166,7,96,0,11.581388888888888,28,0,2,merged
doocs/advanced-java,163,2,9,9,6.5125,52,0,2,merged
doocs/advanced-java,152,17,120,0,20.29,72,3,3,merged
doocs/advanced-java,146,1,1,1,12.14638888888889,0,0,2,merged
doocs/advanced-java,121,1,5,2,10.618333333333334,37,1,2,merged
doocs/advanced-java,120,3,644,3,87.56111111111112,60,0,2,merged
doocs/advanced-java,118,1,102,0,42.20333333333333,23,2,2,merged
doocs/advanced-java,116,1,204,0,72.77027777777778,8,0,2,merged
doocs/advanced-java,113,1,13,13,1.9166666666666667,56,0,2,merged
doocs/advanced-java,103,2,81,0,12.647222222222222,14,1,2,merged
doocs/advanced-java,78,1,21,0,664.5877777777778,0,2,2,closed
jaywcjlove/awesome-mac,1496,1,1,1,23.78361111111111,1450,0,2,merged
jaywcjlove/awesome-mac,1487,1,2,1,15.758055555555556,36,1,3,closed
jaywcjlove/awesome-mac,1462,1,7,3,27.026944444444446,1327,0,1,merged
jaywcjlove/awesome-mac,1445,1,1,0,1.676388888888889,1754,0,2,merged
jaywcjlove/awesome-mac,1431,1,1,0,2.168888888888889,1869,1,2,merged
jaywcjlove/awesome-mac,1422,2,5,0,725.6230555555555,1220,0,2,merged
jaywcjlove/awesome-mac,1413,1,2,1,12.4175,1367,1,2,merged
jaywcjlove/awesome-mac,1398,1,1,0,5.456944444444445,1327,0,2,merged
jaywcjlove/awesome-mac,1368,1,4,0,330.80305555555555,1327,1,2,closed
jaywcjlove/awesome-mac,1367,1,3,0,2207.170833333333,1327,0,3,closed
jaywcjlove/awesome-mac,1364,1,1,0,2100.208611111111,1327,4,2,merged
jaywcjlove/awesome-mac,1357,1,1,0,23.241944444444446,1329,0,2,merged
jaywcjlove/awesome-mac,1350,1,1,0,10.02138888888889,1327,1,2,closed
jaywcjlove/awesome-mac,1334,1,1,0,158.70055555555555,1445,0,2,closed
jaywcjlove/awesome-mac,1331,1,1,0,94.51138888888889,1183,0,2,merged
jaywcjlove/awesome-mac,1330,1,1,0,14.09361111111111,1253,0,2,merged
jaywcjlove/awesome-mac,1310,1,2,1,6.1925,1389,0,1,merged
jaywcjlove/awesome-mac,1305,1,1,0,3.919722222222222,1327,0,2,merged
jaywcjlove/awesome-mac,1251,1,2,1,21.858333333333334,751,0,2,merged
jaywcjlove/awesome-mac,1250,1,3,1,1.7672222222222222,862,0,2,closed
jaywcjlove/awesome-mac,1144,2,2,0,1.5897222222222223,1268,0,2,merged
jaywcjlove/awesome-mac,1136,1,1,1,71.54694444444445,941,0,2,merged
jaywcjlove/awesome-mac,1081,1,2,1,10.128055555555555,1027,0,2,merged
jaywcjlove/awesome-mac,1064,1,6,7,193.09055555555557,480,0,2,merged
jaywcjlove/awesome-mac,1063,1,3,1,3.3091666666666666,40,0,2,merged
ChatGPTNextWeb/ChatGPT-Next-Web,5586,1,2,2,28.9,1635,3,2,merged
ChatGPTNextWeb/ChatGPT-Next-Web,5565,25,344,115,227.67027777777778,2095,5,3,merged
ChatGPTNextWeb/ChatGPT-Next-Web,5564,1,1,1,14.550277777777778,1798,3,2,merged
ChatGPTNextWeb/ChatGPT-Next-Web,5553,1,7,4,4.199722222222222,1520,3,3,merged
ChatGPTNextWeb/ChatGPT-Next-Web,5552,3,3,3,3.7255555555555557,1778,3,3,merged
ChatGPTNextWeb/ChatGPT-Next-Web,5547,2,17,5,50.6525,2029,3,3,merged
ChatGPTNextWeb/ChatGPT-Next-Web,5541,3,15,9,11.691666666666666,1176,3,2,merged
ChatGPTNextWeb/ChatGPT-Next-Web,5522,1,5,0,10.243055555555555,1622,3,3,merged
ChatGPTNextWeb/ChatGPT-Next-Web,5519,1,14,0,3.1372222222222224,1669,3,2,merged
ChatGPTNextWeb/ChatGPT-Next-Web,5518,11,4816,4541,4.7275,2064,5,4,merged
ChatGPTNextWeb/ChatGPT-Next-Web,5516,1,26,0,1.1141666666666667,1738,26,2,closed
ChatGPTNextWeb/ChatGPT-Next-Web,5515,4,40,16,2.0305555555555554,1945,3,3,merged
ChatGPTNextWeb/ChatGPT-Next-Web,5508,3,74,37,21.44972222222222,1798,3,3,merged
ChatGPTNextWeb/ChatGPT-Next-Web,5498,2,25,3,19.971944444444443,1930,3,4,merged
ChatGPTNextWeb/ChatGPT-Next-Web,5495,1,3,2,4.4494444444444445,1615,5,3,merged
ChatGPTNextWeb/ChatGPT-Next-Web,5470,32,556,66,142.77027777777778,1176,3,2,merged
ChatGPTNextWeb/ChatGPT-Next-Web,5463,6,8,8,3.0947222222222224,1741,5,4,merged
ChatGPTNextWeb/ChatGPT-Next-Web,5462,1,7,2,9.638055555555555,1658,3,3,merged
